Running in GHA mode.
Auto-detected latest run: 2026-03-05 00:00 UTC
================================================================
Run init  : 2026-03-05 00:00 UTC (00Z)
Fcst hrs  : 0 to 72
Base URL  : https://dataserver.cptec.inpe.br/dataserver_modelos/wrf/ams_07km/brutos/2026/03/05/00/
Local dir : data/WRF_downloads/20260305
Exclude   : inv
================================================================

Fetching file list from server...
Files in window: 221
  ctl     : 74
  grib2   : 73
  grib2.idx: 74

Already on disk: 10  |  To download: 211


Attaching package: ‘progressr’

The following object is masked from ‘package:httr’:

    progress


  crop [23/73] WRF_cpt_07KM_2026030500_2026030522.grib2
  crop [24/73] WRF_cpt_07KM_2026030500_2026030523.grib2
  crop [25/73] WRF_cpt_07KM_2026030500_2026030600.grib2
  crop [26/73] WRF_cpt_07KM_2026030500_2026030601.grib2
  crop [27/73] WRF_cpt_07KM_2026030500_2026030602.grib2
  crop [28/73] WRF_cpt_07KM_2026030500_2026030603.grib2
  crop [29/73] WRF_cpt_07KM_2026030500_2026030604.grib2
  crop [30/73] WRF_cpt_07KM_2026030500_2026030605.grib2
  crop [31/73] WRF_cpt_07KM_2026030500_2026030606.grib2
  crop [32/73] WRF_cpt_07KM_2026030500_2026030607.grib2
  crop [33/73] WRF_cpt_07KM_2026030500_2026030608.grib2
  crop [34/73] WRF_cpt_07KM_2026030500_2026030609.grib2
  crop [35/73] WRF_cpt_07KM_2026030500_2026030610.grib2
  crop [36/73] WRF_cpt_07KM_2026030500_2026030611.grib2
  crop [37/73] WRF_cpt_07KM_2026030500_2026030612.grib2
  crop [38/73] WRF_cpt_07KM_2026030500_2026030613.grib2
  crop [39/73] WRF_cpt_07KM_2026030500_2026030614.grib2
  crop [40/73] WRF_cpt_07KM_2026030500_2026030615.grib2
  crop [41/73] WRF_cpt_07KM_2026030500_2026030616.grib2
  crop [42/73] WRF_cpt_07KM_2026030500_2026030617.grib2
  crop [43/73] WRF_cpt_07KM_2026030500_2026030618.grib2
  crop [44/73] WRF_cpt_07KM_2026030500_2026030619.grib2
  crop [45/73] WRF_cpt_07KM_2026030500_2026030620.grib2
  crop [46/73] WRF_cpt_07KM_2026030500_2026030621.grib2
  crop [47/73] WRF_cpt_07KM_2026030500_2026030622.grib2
  crop [48/73] WRF_cpt_07KM_2026030500_2026030623.grib2
  crop [49/73] WRF_cpt_07KM_2026030500_2026030700.grib2
  crop [50/73] WRF_cpt_07KM_2026030500_2026030701.grib2
  crop [51/73] WRF_cpt_07KM_2026030500_2026030702.grib2
  crop [52/73] WRF_cpt_07KM_2026030500_2026030703.grib2
  crop [53/73] WRF_cpt_07KM_2026030500_2026030704.grib2
  crop [54/73] WRF_cpt_07KM_2026030500_2026030705.grib2
  crop [55/73] WRF_cpt_07KM_2026030500_2026030706.grib2
  crop [56/73] WRF_cpt_07KM_2026030500_2026030707.grib2
  crop [57/73] WRF_cpt_07KM_2026030500_2026030708.grib2
  crop [58/73] WRF_cpt_07KM_2026030500_2026030709.grib2
  crop [59/73] WRF_cpt_07KM_2026030500_2026030710.grib2
  crop [60/73] WRF_cpt_07KM_2026030500_2026030711.grib2
  crop [61/73] WRF_cpt_07KM_2026030500_2026030712.grib2
  crop [62/73] WRF_cpt_07KM_2026030500_2026030713.grib2
  crop [63/73] WRF_cpt_07KM_2026030500_2026030714.grib2
  crop [64/73] WRF_cpt_07KM_2026030500_2026030715.grib2
  crop [65/73] WRF_cpt_07KM_2026030500_2026030716.grib2
  crop [66/73] WRF_cpt_07KM_2026030500_2026030717.grib2
  crop [67/73] WRF_cpt_07KM_2026030500_2026030718.grib2
  crop [68/73] WRF_cpt_07KM_2026030500_2026030719.grib2
  crop [69/73] WRF_cpt_07KM_2026030500_2026030720.grib2
  crop [70/73] WRF_cpt_07KM_2026030500_2026030721.grib2
  crop [71/73] WRF_cpt_07KM_2026030500_2026030722.grib2
  crop [72/73] WRF_cpt_07KM_2026030500_2026030723.grib2
  crop [73/73] WRF_cpt_07KM_2026030500_2026030800.grib2

Crop complete: 69 / 73 files converted to .tif
Disk usage: 13857.7 MB (GRIB2)  ->  0.8 MB (.tif)  [100% saved]

Warning messages:
1: In new_CppObject_xp(fields$.module, fields$.pointer, ...) :
  GDAL Error 4: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h000/WRF_cpt_07KM_2026030500_2026030500.grib2 is a grib file, but no raster dataset was successfully identified.
2: In value[[3L]](cond) :
  Crop failed for WRF_cpt_07KM_2026030500_2026030500.grib2:
  [rast] cannot open this file as a SpatRaster: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h000/WRF_cpt_07KM_2026030500_2026030500.grib2
  File kept as-is.
3: In new_CppObject_xp(fields$.module, fields$.pointer, ...) :
  GDAL Error 4: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h001/WRF_cpt_07KM_2026030500_2026030501.grib2 is a grib file, but no raster dataset was successfully identified.
4: In value[[3L]](cond) :
  Crop failed for WRF_cpt_07KM_2026030500_2026030501.grib2:
  [rast] cannot open this file as a SpatRaster: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h001/WRF_cpt_07KM_2026030500_2026030501.grib2
  File kept as-is.
5: In new_CppObject_xp(fields$.module, fields$.pointer, ...) :
  GDAL Error 4: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h037/WRF_cpt_07KM_2026030500_2026030613.grib2 is a grib file, but no raster dataset was successfully identified.
6: In value[[3L]](cond) :
  Crop failed for WRF_cpt_07KM_2026030500_2026030613.grib2:
  [rast] cannot open this file as a SpatRaster: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h037/WRF_cpt_07KM_2026030500_2026030613.grib2
  File kept as-is.
7: In new_CppObject_xp(fields$.module, fields$.pointer, ...) :
  GDAL Error 4: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h038/WRF_cpt_07KM_2026030500_2026030614.grib2 is a grib file, but no raster dataset was successfully identified.
8: In value[[3L]](cond) :
  Crop failed for WRF_cpt_07KM_2026030500_2026030614.grib2:
  [rast] cannot open this file as a SpatRaster: /home/runner/work/WRF_CPTEC_rainfall/WRF_CPTEC_rainfall/data/WRF_downloads/20260305/h038/WRF_cpt_07KM_2026030500_2026030614.grib2
  File kept as-is.
Discovering files...
Discovered 69 .tif files.
Loading municipality polygon...
Extracting over Joinville (69 files)...
  [1/69] h002  WRF_cpt_07KM_2026030500_2026030502.tif
  [2/69] h003  WRF_cpt_07KM_2026030500_2026030503.tif
  [3/69] h004  WRF_cpt_07KM_2026030500_2026030504.tif
  [4/69] h005  WRF_cpt_07KM_2026030500_2026030505.tif
  [5/69] h006  WRF_cpt_07KM_2026030500_2026030506.tif
  [6/69] h007  WRF_cpt_07KM_2026030500_2026030507.tif
  [7/69] h008  WRF_cpt_07KM_2026030500_2026030508.tif
  [8/69] h009  WRF_cpt_07KM_2026030500_2026030509.tif
  [9/69] h010  WRF_cpt_07KM_2026030500_2026030510.tif
  [10/69] h011  WRF_cpt_07KM_2026030500_2026030511.tif
  [11/69] h012  WRF_cpt_07KM_2026030500_2026030512.tif
  [12/69] h013  WRF_cpt_07KM_2026030500_2026030513.tif
  [13/69] h014  WRF_cpt_07KM_2026030500_2026030514.tif
  [14/69] h015  WRF_cpt_07KM_2026030500_2026030515.tif
  [15/69] h016  WRF_cpt_07KM_2026030500_2026030516.tif
  [16/69] h017  WRF_cpt_07KM_2026030500_2026030517.tif
  [17/69] h018  WRF_cpt_07KM_2026030500_2026030518.tif
  [18/69] h019  WRF_cpt_07KM_2026030500_2026030519.tif
  [19/69] h020  WRF_cpt_07KM_2026030500_2026030520.tif
  [20/69] h021  WRF_cpt_07KM_2026030500_2026030521.tif
  [21/69] h022  WRF_cpt_07KM_2026030500_2026030522.tif
  [22/69] h023  WRF_cpt_07KM_2026030500_2026030523.tif
  [23/69] h024  WRF_cpt_07KM_2026030500_2026030600.tif
  [24/69] h025  WRF_cpt_07KM_2026030500_2026030601.tif
  [25/69] h026  WRF_cpt_07KM_2026030500_2026030602.tif
  [26/69] h027  WRF_cpt_07KM_2026030500_2026030603.tif
  [27/69] h028  WRF_cpt_07KM_2026030500_2026030604.tif
  [28/69] h029  WRF_cpt_07KM_2026030500_2026030605.tif
  [29/69] h030  WRF_cpt_07KM_2026030500_2026030606.tif
  [30/69] h031  WRF_cpt_07KM_2026030500_2026030607.tif
  [31/69] h032  WRF_cpt_07KM_2026030500_2026030608.tif
  [32/69] h033  WRF_cpt_07KM_2026030500_2026030609.tif
  [33/69] h034  WRF_cpt_07KM_2026030500_2026030610.tif
  [34/69] h035  WRF_cpt_07KM_2026030500_2026030611.tif
  [35/69] h036  WRF_cpt_07KM_2026030500_2026030612.tif
  [36/69] h039  WRF_cpt_07KM_2026030500_2026030615.tif
  [37/69] h040  WRF_cpt_07KM_2026030500_2026030616.tif
  [38/69] h041  WRF_cpt_07KM_2026030500_2026030617.tif
  [39/69] h042  WRF_cpt_07KM_2026030500_2026030618.tif
  [40/69] h043  WRF_cpt_07KM_2026030500_2026030619.tif
  [41/69] h044  WRF_cpt_07KM_2026030500_2026030620.tif
  [42/69] h045  WRF_cpt_07KM_2026030500_2026030621.tif
  [43/69] h046  WRF_cpt_07KM_2026030500_2026030622.tif
  [44/69] h047  WRF_cpt_07KM_2026030500_2026030623.tif
  [45/69] h048  WRF_cpt_07KM_2026030500_2026030700.tif
  [46/69] h049  WRF_cpt_07KM_2026030500_2026030701.tif
  [47/69] h050  WRF_cpt_07KM_2026030500_2026030702.tif
  [48/69] h051  WRF_cpt_07KM_2026030500_2026030703.tif
  [49/69] h052  WRF_cpt_07KM_2026030500_2026030704.tif
  [50/69] h053  WRF_cpt_07KM_2026030500_2026030705.tif
  [51/69] h054  WRF_cpt_07KM_2026030500_2026030706.tif
  [52/69] h055  WRF_cpt_07KM_2026030500_2026030707.tif
  [53/69] h056  WRF_cpt_07KM_2026030500_2026030708.tif
  [54/69] h057  WRF_cpt_07KM_2026030500_2026030709.tif
  [55/69] h058  WRF_cpt_07KM_2026030500_2026030710.tif
  [56/69] h059  WRF_cpt_07KM_2026030500_2026030711.tif
  [57/69] h060  WRF_cpt_07KM_2026030500_2026030712.tif
  [58/69] h061  WRF_cpt_07KM_2026030500_2026030713.tif
  [59/69] h062  WRF_cpt_07KM_2026030500_2026030714.tif
  [60/69] h063  WRF_cpt_07KM_2026030500_2026030715.tif
  [61/69] h064  WRF_cpt_07KM_2026030500_2026030716.tif
  [62/69] h065  WRF_cpt_07KM_2026030500_2026030717.tif
  [63/69] h066  WRF_cpt_07KM_2026030500_2026030718.tif
  [64/69] h067  WRF_cpt_07KM_2026030500_2026030719.tif
  [65/69] h068  WRF_cpt_07KM_2026030500_2026030720.tif
  [66/69] h069  WRF_cpt_07KM_2026030500_2026030721.tif
  [67/69] h070  WRF_cpt_07KM_2026030500_2026030722.tif
  [68/69] h071  WRF_cpt_07KM_2026030500_2026030723.tif
  [69/69] h072  WRF_cpt_07KM_2026030500_2026030800.tif

Hourly rainfall table (mm):
# A tibble: 68 × 4
   valid_utc           forecast_hour  accum_mm  rain_mm
   <dttm>                      <dbl>     <dbl>    <dbl>
 1 2026-03-05 03:00:00             3  0        0       
 2 2026-03-05 04:00:00             4  0        0       
 3 2026-03-05 05:00:00             5  0        0       
 4 2026-03-05 06:00:00             6  0.000667 0.000667
 5 2026-03-05 07:00:00             7  0.00133  0.000667
 6 2026-03-05 08:00:00             8  0.00133  0       
 7 2026-03-05 09:00:00             9  0.00133  0       
 8 2026-03-05 10:00:00            10  0.0160   0.0147  
 9 2026-03-05 11:00:00            11  0.0640   0.0480  
10 2026-03-05 12:00:00            12  0.181    0.117   
11 2026-03-05 13:00:00            13  0.205    0.0240  
12 2026-03-05 14:00:00            14  0.205    0       
13 2026-03-05 15:00:00            15  0.205    0       
14 2026-03-05 16:00:00            16  0.205    0       
15 2026-03-05 17:00:00            17  0.205    0       
16 2026-03-05 18:00:00            18  0.205    0       
17 2026-03-05 19:00:00            19  0.205    0       
18 2026-03-05 20:00:00            20  0.205    0       
19 2026-03-05 21:00:00            21  0.205    0       
20 2026-03-05 22:00:00            22  0.205    0       
21 2026-03-05 23:00:00            23  0.205    0       
22 2026-03-06 00:00:00            24  0.205    0       
23 2026-03-06 01:00:00            25  0.205    0       
24 2026-03-06 02:00:00            26  0.205    0       
25 2026-03-06 03:00:00            27  0.205    0       
26 2026-03-06 04:00:00            28  0.205    0       
27 2026-03-06 05:00:00            29  0.205    0       
28 2026-03-06 06:00:00            30  0.208    0.00267 
29 2026-03-06 07:00:00            31  0.208    0       
30 2026-03-06 08:00:00            32  0.208    0       
31 2026-03-06 09:00:00            33  0.211    0.00267 
32 2026-03-06 10:00:00            34  0.211    0       
33 2026-03-06 11:00:00            35  0.213    0.00267 
34 2026-03-06 12:00:00            36  0.213    0       
35 2026-03-06 15:00:00            39  0.213    0       
36 2026-03-06 16:00:00            40  0.213    0       
37 2026-03-06 17:00:00            41  0.213    0       
38 2026-03-06 18:00:00            42  0.213    0       
39 2026-03-06 19:00:00            43  0.213    0       
40 2026-03-06 20:00:00            44  0.213    0       
41 2026-03-06 21:00:00            45  0.213    0       
42 2026-03-06 22:00:00            46  0.213    0       
43 2026-03-06 23:00:00            47  0.213    0       
44 2026-03-07 00:00:00            48  0.213    0       
45 2026-03-07 01:00:00            49  0.213    0       
46 2026-03-07 02:00:00            50  0.213    0       
47 2026-03-07 03:00:00            51  0.216    0.00267 
48 2026-03-07 04:00:00            52  0.253    0.0373  
49 2026-03-07 05:00:00            53  0.440    0.187   
50 2026-03-07 06:00:00            54  0.501    0.0613  
51 2026-03-07 07:00:00            55  0.560    0.0587  
52 2026-03-07 08:00:00            56  0.560    0       
53 2026-03-07 09:00:00            57  0.560    0       
54 2026-03-07 10:00:00            58  0.584    0.0240  
55 2026-03-07 11:00:00            59  0.648    0.0640  
56 2026-03-07 12:00:00            60  0.672    0.0240  
57 2026-03-07 13:00:00            61  0.707    0.0347  
58 2026-03-07 14:00:00            62  0.757    0.0507  
59 2026-03-07 15:00:00            63  0.795    0.0373  
60 2026-03-07 16:00:00            64  0.824    0.0293  
61 2026-03-07 17:00:00            65  0.848    0.0240  
62 2026-03-07 18:00:00            66  0.912    0.0640  
63 2026-03-07 19:00:00            67  1.29     0.379   
64 2026-03-07 20:00:00            68  1.38     0.0853  
65 2026-03-07 21:00:00            69  2.14     0.765   
66 2026-03-07 22:00:00            70  7.18     5.03    
67 2026-03-07 23:00:00            71  9.23     2.05    
68 2026-03-08 00:00:00            72 11.1      1.86    

Loading CEP list from:  outputs/cep_list.rds 
  135186 geocoded CEP points loaded (295 municipalities)
  Sample:
  municipio      localidade   cep_fmt       lon       lat
1   PALHOCA BARRA DO ARIRIU 88134-375 -48.64177 -27.68352
2   PALHOCA JARDIM ELDORADO 88133-315 -48.66622 -27.62999
3   PALHOCA          CENTRO 88131-160 -48.67061 -27.65430
4   PALHOCA     PASSA VINTE 88132-100 -48.67109 -27.64090
5   PALHOCA   PRAIA DO MEIO 88139-249 -48.59942 -27.85211

Extracting rainfall for all CEPs x all forecast hours...
  (135186 points x up to 72 hours = up to 9733392 extractions)
Discovered 69 .tif files.
  [1/69] h002  WRF_cpt_07KM_2026030500_2026030502.tif
  [2/69] h003  WRF_cpt_07KM_2026030500_2026030503.tif
  [3/69] h004  WRF_cpt_07KM_2026030500_2026030504.tif
  [4/69] h005  WRF_cpt_07KM_2026030500_2026030505.tif
  [5/69] h006  WRF_cpt_07KM_2026030500_2026030506.tif
  [6/69] h007  WRF_cpt_07KM_2026030500_2026030507.tif
  [7/69] h008  WRF_cpt_07KM_2026030500_2026030508.tif
  [8/69] h009  WRF_cpt_07KM_2026030500_2026030509.tif
  [9/69] h010  WRF_cpt_07KM_2026030500_2026030510.tif
  [10/69] h011  WRF_cpt_07KM_2026030500_2026030511.tif
  [11/69] h012  WRF_cpt_07KM_2026030500_2026030512.tif
  [12/69] h013  WRF_cpt_07KM_2026030500_2026030513.tif
  [13/69] h014  WRF_cpt_07KM_2026030500_2026030514.tif
  [14/69] h015  WRF_cpt_07KM_2026030500_2026030515.tif
  [15/69] h016  WRF_cpt_07KM_2026030500_2026030516.tif
  [16/69] h017  WRF_cpt_07KM_2026030500_2026030517.tif
  [17/69] h018  WRF_cpt_07KM_2026030500_2026030518.tif
  [18/69] h019  WRF_cpt_07KM_2026030500_2026030519.tif
  [19/69] h020  WRF_cpt_07KM_2026030500_2026030520.tif
  [20/69] h021  WRF_cpt_07KM_2026030500_2026030521.tif
  [21/69] h022  WRF_cpt_07KM_2026030500_2026030522.tif
  [22/69] h023  WRF_cpt_07KM_2026030500_2026030523.tif
  [23/69] h024  WRF_cpt_07KM_2026030500_2026030600.tif
  [24/69] h025  WRF_cpt_07KM_2026030500_2026030601.tif
  [25/69] h026  WRF_cpt_07KM_2026030500_2026030602.tif
  [26/69] h027  WRF_cpt_07KM_2026030500_2026030603.tif
  [27/69] h028  WRF_cpt_07KM_2026030500_2026030604.tif
  [28/69] h029  WRF_cpt_07KM_2026030500_2026030605.tif
  [29/69] h030  WRF_cpt_07KM_2026030500_2026030606.tif
  [30/69] h031  WRF_cpt_07KM_2026030500_2026030607.tif
  [31/69] h032  WRF_cpt_07KM_2026030500_2026030608.tif
  [32/69] h033  WRF_cpt_07KM_2026030500_2026030609.tif
  [33/69] h034  WRF_cpt_07KM_2026030500_2026030610.tif
  [34/69] h035  WRF_cpt_07KM_2026030500_2026030611.tif
  [35/69] h036  WRF_cpt_07KM_2026030500_2026030612.tif
  [36/69] h039  WRF_cpt_07KM_2026030500_2026030615.tif
  [37/69] h040  WRF_cpt_07KM_2026030500_2026030616.tif
  [38/69] h041  WRF_cpt_07KM_2026030500_2026030617.tif
  [39/69] h042  WRF_cpt_07KM_2026030500_2026030618.tif
  [40/69] h043  WRF_cpt_07KM_2026030500_2026030619.tif
  [41/69] h044  WRF_cpt_07KM_2026030500_2026030620.tif
  [42/69] h045  WRF_cpt_07KM_2026030500_2026030621.tif
  [43/69] h046  WRF_cpt_07KM_2026030500_2026030622.tif
  [44/69] h047  WRF_cpt_07KM_2026030500_2026030623.tif
  [45/69] h048  WRF_cpt_07KM_2026030500_2026030700.tif
  [46/69] h049  WRF_cpt_07KM_2026030500_2026030701.tif
  [47/69] h050  WRF_cpt_07KM_2026030500_2026030702.tif
  [48/69] h051  WRF_cpt_07KM_2026030500_2026030703.tif
  [49/69] h052  WRF_cpt_07KM_2026030500_2026030704.tif
  [50/69] h053  WRF_cpt_07KM_2026030500_2026030705.tif
  [51/69] h054  WRF_cpt_07KM_2026030500_2026030706.tif
  [52/69] h055  WRF_cpt_07KM_2026030500_2026030707.tif
  [53/69] h056  WRF_cpt_07KM_2026030500_2026030708.tif
  [54/69] h057  WRF_cpt_07KM_2026030500_2026030709.tif
  [55/69] h058  WRF_cpt_07KM_2026030500_2026030710.tif
  [56/69] h059  WRF_cpt_07KM_2026030500_2026030711.tif
  [57/69] h060  WRF_cpt_07KM_2026030500_2026030712.tif
  [58/69] h061  WRF_cpt_07KM_2026030500_2026030713.tif
  [59/69] h062  WRF_cpt_07KM_2026030500_2026030714.tif
  [60/69] h063  WRF_cpt_07KM_2026030500_2026030715.tif
  [61/69] h064  WRF_cpt_07KM_2026030500_2026030716.tif
  [62/69] h065  WRF_cpt_07KM_2026030500_2026030717.tif
  [63/69] h066  WRF_cpt_07KM_2026030500_2026030718.tif
  [64/69] h067  WRF_cpt_07KM_2026030500_2026030719.tif
  [65/69] h068  WRF_cpt_07KM_2026030500_2026030720.tif
  [66/69] h069  WRF_cpt_07KM_2026030500_2026030721.tif
  [67/69] h070  WRF_cpt_07KM_2026030500_2026030722.tif
  [68/69] h071  WRF_cpt_07KM_2026030500_2026030723.tif
  [69/69] h072  WRF_cpt_07KM_2026030500_2026030800.tif

Extraction complete: 9287564 rows (40270 CEPs x 69 hours with data)
            used  (Mb) gc trigger   (Mb)  max used   (Mb)
Ncells   2841256 151.8    5896538  315.0   5896538  315.0
Vcells 108494986 827.8  316416118 2414.1 309346369 2360.2

Exporting spatial files...

Building nested GeoJSON (1 feature per CEP)...
  Building 40270 features (vectorised)...
  Serialising to JSON...
  -> wrf_cep_forecast_2026030500_nested.geojson  |  40270 features  |  377.4 MB

40270 CEPs  x  69 forecast hours  =  2778630 data points

Rain intensity summary:

   heavy    light moderate     none 
    5573  2058966    70242  7152783 

Rain range (mm):  min=0.000  median=0.000  max=26.392  total=865,229.6 mm

Files written:
  outputs/wrf_cep_forecast_2026030500_nested.geojson       377.4 MB
Map saved to: outputs/forecast_map_2026030500.png
Size check: outputs/latest.json = 0.00 MB
Size check: outputs/available_runs.json = 0.00 MB
Size check: outputs/points_lite_now_latest.geojson = 11.09 MB
Size check: outputs/points_lite_peak_12_latest.geojson = 11.09 MB
Size check: outputs/points_lite_peak_24_latest.geojson = 11.09 MB
Size check: outputs/points_lite_peak_48_latest.geojson = 11.14 MB
Size check: outputs/points_lite_peak_72_latest.geojson = 11.14 MB
Lovable artifacts written for run_id=2026030500
